poll_info,year,state,poll_id,pollster,start_date,end_date,sample_subpopulation,sample_size,mode,partisanship,partisan_affiliation,days_to_election,poll_key,candidate,pct,party_group
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,26215,Quinnipiac,2016-10-10,2016-10-16,Likely Voters,660,Live Phone,Nonpartisan,None,23,2016_26215_florida,Trump,44,Republican
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,26215,Quinnipiac,2016-10-10,2016-10-16,Likely Voters,660,Live Phone,Nonpartisan,None,23,2016_26215_florida,Clinton,48,Democrat
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,26215,Quinnipiac,2016-10-10,2016-10-16,Likely Voters,660,Live Phone,Nonpartisan,None,23,2016_26215_florida,Johnson,4,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,26215,Quinnipiac,2016-10-10,2016-10-16,Likely Voters,660,Live Phone,Nonpartisan,None,23,2016_26215_florida,McMullin,NA,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,26215,Quinnipiac,2016-10-10,2016-10-16,Likely Voters,660,Live Phone,Nonpartisan,None,23,2016_26215_florida,Other,2,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,26215,Quinnipiac,2016-10-10,2016-10-16,Likely Voters,660,Live Phone,Nonpartisan,None,23,2016_26215_florida,Undecided,4,Undecided
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,26240,WashPost/SurveyMonkey,2016-10-08,2016-10-16,Likely Voters,1702,Internet,Nonpartisan,None,23,2016_26240_florida,Trump,47,Republican
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,26240,WashPost/SurveyMonkey,2016-10-08,2016-10-16,Likely Voters,1702,Internet,Nonpartisan,None,23,2016_26240_florida,Clinton,47,Democrat
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,26240,WashPost/SurveyMonkey,2016-10-08,2016-10-16,Likely Voters,1702,Internet,Nonpartisan,None,23,2016_26240_florida,Johnson,NA,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,26240,WashPost/SurveyMonkey,2016-10-08,2016-10-16,Likely Voters,1702,Internet,Nonpartisan,None,23,2016_26240_florida,McMullin,NA,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,26240,WashPost/SurveyMonkey,2016-10-08,2016-10-16,Likely Voters,1702,Internet,Nonpartisan,None,23,2016_26240_florida,Other,NA,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,26240,WashPost/SurveyMonkey,2016-10-08,2016-10-16,Likely Voters,1702,Internet,Nonpartisan,None,23,2016_26240_florida,Undecided,6,Undecided
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,26182,PPP (D),2016-10-12,2016-10-13,Likely Voters,985,IVR/Online,Pollster,Dem,26,2016_26182_florida,Trump,42,Republican
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,26182,PPP (D),2016-10-12,2016-10-13,Likely Voters,985,IVR/Online,Pollster,Dem,26,2016_26182_florida,Clinton,46,Democrat
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,26182,PPP (D),2016-10-12,2016-10-13,Likely Voters,985,IVR/Online,Pollster,Dem,26,2016_26182_florida,Johnson,5,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,26182,PPP (D),2016-10-12,2016-10-13,Likely Voters,985,IVR/Online,Pollster,Dem,26,2016_26182_florida,McMullin,NA,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,26182,PPP (D),2016-10-12,2016-10-13,Likely Voters,985,IVR/Online,Pollster,Dem,26,2016_26182_florida,Other,1,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,26182,PPP (D),2016-10-12,2016-10-13,Likely Voters,985,IVR/Online,Pollster,Dem,26,2016_26182_florida,Undecided,6,Undecided
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,26192,Gravis Marketing/Breitbart,2016-10-11,2016-10-13,Registered Voters,1799,IVR/Online,Nonpartisan,None,26,2016_26192_florida,Trump,42,Republican
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,26192,Gravis Marketing/Breitbart,2016-10-11,2016-10-13,Registered Voters,1799,IVR/Online,Nonpartisan,None,26,2016_26192_florida,Clinton,46,Democrat
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,26192,Gravis Marketing/Breitbart,2016-10-11,2016-10-13,Registered Voters,1799,IVR/Online,Nonpartisan,None,26,2016_26192_florida,Johnson,2,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,26192,Gravis Marketing/Breitbart,2016-10-11,2016-10-13,Registered Voters,1799,IVR/Online,Nonpartisan,None,26,2016_26192_florida,McMullin,NA,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,26192,Gravis Marketing/Breitbart,2016-10-11,2016-10-13,Registered Voters,1799,IVR/Online,Nonpartisan,None,26,2016_26192_florida,Other,1,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,26192,Gravis Marketing/Breitbart,2016-10-11,2016-10-13,Registered Voters,1799,IVR/Online,Nonpartisan,None,26,2016_26192_florida,Undecided,10,Undecided
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,26344,Ipsos/Reuters,2016-09-23,2016-10-13,Likely Voters,1799,Internet,Nonpartisan,None,26,2016_26344_florida,Trump,42,Republican
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,26344,Ipsos/Reuters,2016-09-23,2016-10-13,Likely Voters,1799,Internet,Nonpartisan,None,26,2016_26344_florida,Clinton,48,Democrat
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,26344,Ipsos/Reuters,2016-09-23,2016-10-13,Likely Voters,1799,Internet,Nonpartisan,None,26,2016_26344_florida,Johnson,NA,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,26344,Ipsos/Reuters,2016-09-23,2016-10-13,Likely Voters,1799,Internet,Nonpartisan,None,26,2016_26344_florida,McMullin,NA,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,26344,Ipsos/Reuters,2016-09-23,2016-10-13,Likely Voters,1799,Internet,Nonpartisan,None,26,2016_26344_florida,Other,NA,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,26344,Ipsos/Reuters,2016-09-23,2016-10-13,Likely Voters,1799,Internet,Nonpartisan,None,26,2016_26344_florida,Undecided,10,Undecided
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,26442,Ipsos/Reuters,2016-10-05,2016-10-12,Likely Voters,1532,Internet,Nonpartisan,None,27,2016_26442_florida,Trump,40,Republican
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,26442,Ipsos/Reuters,2016-10-05,2016-10-12,Likely Voters,1532,Internet,Nonpartisan,None,27,2016_26442_florida,Clinton,42,Democrat
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,26442,Ipsos/Reuters,2016-10-05,2016-10-12,Likely Voters,1532,Internet,Nonpartisan,None,27,2016_26442_florida,Johnson,NA,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,26442,Ipsos/Reuters,2016-10-05,2016-10-12,Likely Voters,1532,Internet,Nonpartisan,None,27,2016_26442_florida,McMullin,NA,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,26442,Ipsos/Reuters,2016-10-05,2016-10-12,Likely Voters,1532,Internet,Nonpartisan,None,27,2016_26442_florida,Other,7,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,26442,Ipsos/Reuters,2016-10-05,2016-10-12,Likely Voters,1532,Internet,Nonpartisan,None,27,2016_26442_florida,Undecided,11,Undecided
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,26149,Opinion Savvy,2016-10-10,2016-10-11,Likely Voters,533,IVR/Online,Nonpartisan,None,28,2016_26149_florida,Trump,44,Republican
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,26149,Opinion Savvy,2016-10-10,2016-10-11,Likely Voters,533,IVR/Online,Nonpartisan,None,28,2016_26149_florida,Clinton,47,Democrat
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,26149,Opinion Savvy,2016-10-10,2016-10-11,Likely Voters,533,IVR/Online,Nonpartisan,None,28,2016_26149_florida,Johnson,5,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,26149,Opinion Savvy,2016-10-10,2016-10-11,Likely Voters,533,IVR/Online,Nonpartisan,None,28,2016_26149_florida,McMullin,NA,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,26149,Opinion Savvy,2016-10-10,2016-10-11,Likely Voters,533,IVR/Online,Nonpartisan,None,28,2016_26149_florida,Other,1,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,26149,Opinion Savvy,2016-10-10,2016-10-11,Likely Voters,533,IVR/Online,Nonpartisan,None,28,2016_26149_florida,Undecided,3,Undecided
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,26157,Florida Atlantic University,2016-10-05,2016-10-09,Likely Voters,500,IVR/Online,Nonpartisan,None,30,2016_26157_florida,Trump,43,Republican
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,26157,Florida Atlantic University,2016-10-05,2016-10-09,Likely Voters,500,IVR/Online,Nonpartisan,None,30,2016_26157_florida,Clinton,49,Democrat
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,26157,Florida Atlantic University,2016-10-05,2016-10-09,Likely Voters,500,IVR/Online,Nonpartisan,None,30,2016_26157_florida,Johnson,1,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,26157,Florida Atlantic University,2016-10-05,2016-10-09,Likely Voters,500,IVR/Online,Nonpartisan,None,30,2016_26157_florida,McMullin,NA,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,26157,Florida Atlantic University,2016-10-05,2016-10-09,Likely Voters,500,IVR/Online,Nonpartisan,None,30,2016_26157_florida,Other,0,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,26157,Florida Atlantic University,2016-10-05,2016-10-09,Likely Voters,500,IVR/Online,Nonpartisan,None,30,2016_26157_florida,Undecided,7,Undecided
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,26103,Ipsos/Reuters,2016-09-16,2016-10-06,Likely Voters,1360,Internet,Nonpartisan,None,33,2016_26103_florida,Trump,44,Republican
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,26103,Ipsos/Reuters,2016-09-16,2016-10-06,Likely Voters,1360,Internet,Nonpartisan,None,33,2016_26103_florida,Clinton,49,Democrat
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,26103,Ipsos/Reuters,2016-09-16,2016-10-06,Likely Voters,1360,Internet,Nonpartisan,None,33,2016_26103_florida,Johnson,NA,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,26103,Ipsos/Reuters,2016-09-16,2016-10-06,Likely Voters,1360,Internet,Nonpartisan,None,33,2016_26103_florida,McMullin,NA,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,26103,Ipsos/Reuters,2016-09-16,2016-10-06,Likely Voters,1360,Internet,Nonpartisan,None,33,2016_26103_florida,Other,NA,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,26103,Ipsos/Reuters,2016-09-16,2016-10-06,Likely Voters,1360,Internet,Nonpartisan,None,33,2016_26103_florida,Undecided,7,Undecided
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,26011,NBC/WSJ/Marist,2016-10-03,2016-10-05,Likely Voters,700,Live Phone,Nonpartisan,None,34,2016_26011_florida,Trump,44,Republican
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,26011,NBC/WSJ/Marist,2016-10-03,2016-10-05,Likely Voters,700,Live Phone,Nonpartisan,None,34,2016_26011_florida,Clinton,46,Democrat
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,26011,NBC/WSJ/Marist,2016-10-03,2016-10-05,Likely Voters,700,Live Phone,Nonpartisan,None,34,2016_26011_florida,Johnson,NA,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,26011,NBC/WSJ/Marist,2016-10-03,2016-10-05,Likely Voters,700,Live Phone,Nonpartisan,None,34,2016_26011_florida,McMullin,NA,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,26011,NBC/WSJ/Marist,2016-10-03,2016-10-05,Likely Voters,700,Live Phone,Nonpartisan,None,34,2016_26011_florida,Other,7,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,26011,NBC/WSJ/Marist,2016-10-03,2016-10-05,Likely Voters,700,Live Phone,Nonpartisan,None,34,2016_26011_florida,Undecided,3,Undecided
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25974,UNF,2016-09-27,2016-10-04,Likely Voters,661,Live Phone,Nonpartisan,None,35,2016_25974_florida,Trump,40,Republican
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25974,UNF,2016-09-27,2016-10-04,Likely Voters,661,Live Phone,Nonpartisan,None,35,2016_25974_florida,Clinton,47,Democrat
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25974,UNF,2016-09-27,2016-10-04,Likely Voters,661,Live Phone,Nonpartisan,None,35,2016_25974_florida,Johnson,NA,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25974,UNF,2016-09-27,2016-10-04,Likely Voters,661,Live Phone,Nonpartisan,None,35,2016_25974_florida,McMullin,NA,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25974,UNF,2016-09-27,2016-10-04,Likely Voters,661,Live Phone,Nonpartisan,None,35,2016_25974_florida,Other,4,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25974,UNF,2016-09-27,2016-10-04,Likely Voters,661,Live Phone,Nonpartisan,None,35,2016_25974_florida,Undecided,9,Undecided
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25842,Quinnipiac,2016-09-27,2016-10-02,Likely Voters,545,Live Phone,Nonpartisan,None,37,2016_25842_florida,Trump,41,Republican
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25842,Quinnipiac,2016-09-27,2016-10-02,Likely Voters,545,Live Phone,Nonpartisan,None,37,2016_25842_florida,Clinton,46,Democrat
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25842,Quinnipiac,2016-09-27,2016-10-02,Likely Voters,545,Live Phone,Nonpartisan,None,37,2016_25842_florida,Johnson,5,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25842,Quinnipiac,2016-09-27,2016-10-02,Likely Voters,545,Live Phone,Nonpartisan,None,37,2016_25842_florida,McMullin,NA,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25842,Quinnipiac,2016-09-27,2016-10-02,Likely Voters,545,Live Phone,Nonpartisan,None,37,2016_25842_florida,Other,2,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25842,Quinnipiac,2016-09-27,2016-10-02,Likely Voters,545,Live Phone,Nonpartisan,None,37,2016_25842_florida,Undecided,5,Undecided
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25814,Opinion Savvy/Fox 13/Fox 35,2016-09-28,2016-09-29,Likely Voters,619,IVR/Online,Nonpartisan,None,40,2016_25814_florida,Trump,46,Republican
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25814,Opinion Savvy/Fox 13/Fox 35,2016-09-28,2016-09-29,Likely Voters,619,IVR/Online,Nonpartisan,None,40,2016_25814_florida,Clinton,47,Democrat
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25814,Opinion Savvy/Fox 13/Fox 35,2016-09-28,2016-09-29,Likely Voters,619,IVR/Online,Nonpartisan,None,40,2016_25814_florida,Johnson,4,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25814,Opinion Savvy/Fox 13/Fox 35,2016-09-28,2016-09-29,Likely Voters,619,IVR/Online,Nonpartisan,None,40,2016_25814_florida,McMullin,NA,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25814,Opinion Savvy/Fox 13/Fox 35,2016-09-28,2016-09-29,Likely Voters,619,IVR/Online,Nonpartisan,None,40,2016_25814_florida,Other,2,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25814,Opinion Savvy/Fox 13/Fox 35,2016-09-28,2016-09-29,Likely Voters,619,IVR/Online,Nonpartisan,None,40,2016_25814_florida,Undecided,1,Undecided
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25811,Mason-Dixon,2016-09-27,2016-09-29,Likely Voters,820,Live Phone,Nonpartisan,None,40,2016_25811_florida,Trump,42,Republican
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25811,Mason-Dixon,2016-09-27,2016-09-29,Likely Voters,820,Live Phone,Nonpartisan,None,40,2016_25811_florida,Clinton,46,Democrat
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25811,Mason-Dixon,2016-09-27,2016-09-29,Likely Voters,820,Live Phone,Nonpartisan,None,40,2016_25811_florida,Johnson,7,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25811,Mason-Dixon,2016-09-27,2016-09-29,Likely Voters,820,Live Phone,Nonpartisan,None,40,2016_25811_florida,McMullin,NA,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25811,Mason-Dixon,2016-09-27,2016-09-29,Likely Voters,820,Live Phone,Nonpartisan,None,40,2016_25811_florida,Other,1,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25811,Mason-Dixon,2016-09-27,2016-09-29,Likely Voters,820,Live Phone,Nonpartisan,None,40,2016_25811_florida,Undecided,4,Undecided
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25796,PPP (D-Vote Vets Action Fund),2016-09-27,2016-09-28,Likely Voters,826,IVR/Online,Pollster,Dem,41,2016_25796_florida,Trump,43,Republican
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25796,PPP (D-Vote Vets Action Fund),2016-09-27,2016-09-28,Likely Voters,826,IVR/Online,Pollster,Dem,41,2016_25796_florida,Clinton,45,Democrat
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25796,PPP (D-Vote Vets Action Fund),2016-09-27,2016-09-28,Likely Voters,826,IVR/Online,Pollster,Dem,41,2016_25796_florida,Johnson,3,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25796,PPP (D-Vote Vets Action Fund),2016-09-27,2016-09-28,Likely Voters,826,IVR/Online,Pollster,Dem,41,2016_25796_florida,McMullin,NA,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25796,PPP (D-Vote Vets Action Fund),2016-09-27,2016-09-28,Likely Voters,826,IVR/Online,Pollster,Dem,41,2016_25796_florida,Other,1,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25796,PPP (D-Vote Vets Action Fund),2016-09-27,2016-09-28,Likely Voters,826,IVR/Online,Pollster,Dem,41,2016_25796_florida,Undecided,8,Undecided
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25618,Suffolk,2016-09-19,2016-09-21,Likely Voters,500,Live Phone,Nonpartisan,None,48,2016_25618_florida,Trump,45,Republican
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25618,Suffolk,2016-09-19,2016-09-21,Likely Voters,500,Live Phone,Nonpartisan,None,48,2016_25618_florida,Clinton,44,Democrat
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25618,Suffolk,2016-09-19,2016-09-21,Likely Voters,500,Live Phone,Nonpartisan,None,48,2016_25618_florida,Johnson,3,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25618,Suffolk,2016-09-19,2016-09-21,Likely Voters,500,Live Phone,Nonpartisan,None,48,2016_25618_florida,McMullin,NA,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25618,Suffolk,2016-09-19,2016-09-21,Likely Voters,500,Live Phone,Nonpartisan,None,48,2016_25618_florida,Other,1,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25618,Suffolk,2016-09-19,2016-09-21,Likely Voters,500,Live Phone,Nonpartisan,None,48,2016_25618_florida,Undecided,8,Undecided
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25725,Cherry (R-Florida Chamber of Commerce),2016-09-15,2016-09-20,Likely Voters,617,Live Phone,Pollster,Rep,49,2016_25725_florida,Trump,41,Republican
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25725,Cherry (R-Florida Chamber of Commerce),2016-09-15,2016-09-20,Likely Voters,617,Live Phone,Pollster,Rep,49,2016_25725_florida,Clinton,43,Democrat
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25725,Cherry (R-Florida Chamber of Commerce),2016-09-15,2016-09-20,Likely Voters,617,Live Phone,Pollster,Rep,49,2016_25725_florida,Johnson,8,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25725,Cherry (R-Florida Chamber of Commerce),2016-09-15,2016-09-20,Likely Voters,617,Live Phone,Pollster,Rep,49,2016_25725_florida,McMullin,NA,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25725,Cherry (R-Florida Chamber of Commerce),2016-09-15,2016-09-20,Likely Voters,617,Live Phone,Pollster,Rep,49,2016_25725_florida,Other,2,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25725,Cherry (R-Florida Chamber of Commerce),2016-09-15,2016-09-20,Likely Voters,617,Live Phone,Pollster,Rep,49,2016_25725_florida,Undecided,6,Undecided
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25584,Monmouth University,2016-09-16,2016-09-19,Likely Voters,400,Live Phone,Nonpartisan,None,50,2016_25584_florida,Trump,41,Republican
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25584,Monmouth University,2016-09-16,2016-09-19,Likely Voters,400,Live Phone,Nonpartisan,None,50,2016_25584_florida,Clinton,46,Democrat
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25584,Monmouth University,2016-09-16,2016-09-19,Likely Voters,400,Live Phone,Nonpartisan,None,50,2016_25584_florida,Johnson,6,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25584,Monmouth University,2016-09-16,2016-09-19,Likely Voters,400,Live Phone,Nonpartisan,None,50,2016_25584_florida,McMullin,NA,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25584,Monmouth University,2016-09-16,2016-09-19,Likely Voters,400,Live Phone,Nonpartisan,None,50,2016_25584_florida,Other,2,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25584,Monmouth University,2016-09-16,2016-09-19,Likely Voters,400,Live Phone,Nonpartisan,None,50,2016_25584_florida,Undecided,5,Undecided
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25599,Saint Leo University,2016-09-10,2016-09-16,Likely Voters,475,Internet,Nonpartisan,None,53,2016_25599_florida,Trump,44,Republican
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25599,Saint Leo University,2016-09-10,2016-09-16,Likely Voters,475,Internet,Nonpartisan,None,53,2016_25599_florida,Clinton,49,Democrat
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25599,Saint Leo University,2016-09-10,2016-09-16,Likely Voters,475,Internet,Nonpartisan,None,53,2016_25599_florida,Johnson,6,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25599,Saint Leo University,2016-09-10,2016-09-16,Likely Voters,475,Internet,Nonpartisan,None,53,2016_25599_florida,McMullin,NA,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25599,Saint Leo University,2016-09-10,2016-09-16,Likely Voters,475,Internet,Nonpartisan,None,53,2016_25599_florida,Other,2,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25599,Saint Leo University,2016-09-10,2016-09-16,Likely Voters,475,Internet,Nonpartisan,None,53,2016_25599_florida,Undecided,NA,Undecided
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25543,Ipsos/Reuters,2016-08-26,2016-09-15,Likely Voters,1065,Internet,Nonpartisan,None,54,2016_25543_florida,Trump,50,Republican
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25543,Ipsos/Reuters,2016-08-26,2016-09-15,Likely Voters,1065,Internet,Nonpartisan,None,54,2016_25543_florida,Clinton,46,Democrat
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25543,Ipsos/Reuters,2016-08-26,2016-09-15,Likely Voters,1065,Internet,Nonpartisan,None,54,2016_25543_florida,Johnson,NA,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25543,Ipsos/Reuters,2016-08-26,2016-09-15,Likely Voters,1065,Internet,Nonpartisan,None,54,2016_25543_florida,McMullin,NA,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25543,Ipsos/Reuters,2016-08-26,2016-09-15,Likely Voters,1065,Internet,Nonpartisan,None,54,2016_25543_florida,Other,NA,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25543,Ipsos/Reuters,2016-08-26,2016-09-15,Likely Voters,1065,Internet,Nonpartisan,None,54,2016_25543_florida,Undecided,4,Undecided
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25524,NYT Upshot/Siena,2016-09-10,2016-09-14,Likely Voters,867,Live Phone,Nonpartisan,None,55,2016_25524_florida,Trump,43,Republican
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25524,NYT Upshot/Siena,2016-09-10,2016-09-14,Likely Voters,867,Live Phone,Nonpartisan,None,55,2016_25524_florida,Clinton,43,Democrat
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25524,NYT Upshot/Siena,2016-09-10,2016-09-14,Likely Voters,867,Live Phone,Nonpartisan,None,55,2016_25524_florida,Johnson,NA,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25524,NYT Upshot/Siena,2016-09-10,2016-09-14,Likely Voters,867,Live Phone,Nonpartisan,None,55,2016_25524_florida,McMullin,NA,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25524,NYT Upshot/Siena,2016-09-10,2016-09-14,Likely Voters,867,Live Phone,Nonpartisan,None,55,2016_25524_florida,Other,3,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25524,NYT Upshot/Siena,2016-09-10,2016-09-14,Likely Voters,867,Live Phone,Nonpartisan,None,55,2016_25524_florida,Undecided,10,Undecided
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25493,CNN,2016-09-07,2016-09-12,Likely Voters,788,Live Phone,Nonpartisan,None,57,2016_25493_florida,Trump,47,Republican
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25493,CNN,2016-09-07,2016-09-12,Likely Voters,788,Live Phone,Nonpartisan,None,57,2016_25493_florida,Clinton,44,Democrat
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25493,CNN,2016-09-07,2016-09-12,Likely Voters,788,Live Phone,Nonpartisan,None,57,2016_25493_florida,Johnson,6,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25493,CNN,2016-09-07,2016-09-12,Likely Voters,788,Live Phone,Nonpartisan,None,57,2016_25493_florida,McMullin,NA,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25493,CNN,2016-09-07,2016-09-12,Likely Voters,788,Live Phone,Nonpartisan,None,57,2016_25493_florida,Other,1,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25493,CNN,2016-09-07,2016-09-12,Likely Voters,788,Live Phone,Nonpartisan,None,57,2016_25493_florida,Undecided,1,Undecided
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25448,CBS/YouGov,2016-09-07,2016-09-09,Likely Voters,1193,Internet,Nonpartisan,None,60,2016_25448_florida,Trump,42,Republican
