poll_info,Obama,Romney,Undecided,Other,poll_id,pollster,start_date,end_date,sample_subpopulation,sample_size,mode,partisanship,partisan_affiliation
2012-minnesota-president-romney-vs-obama,54,39,7,Not included in poll,14033,PPP (D),2012-05-31,2012-06-03,Registered Voters,973,Automated Phone,Pollster,Dem
2012-minnesota-president-romney-vs-obama,52,38,10,Not included in poll,13783,SurveyUSA,2012-05-09,2012-05-10,Registered Voters,516,IVR/Online,Nonpartisan,None
2012-minnesota-president-romney-vs-obama,49,36,15,Not included in poll,13143,SurveyUSA,2012-01-31,2012-02-02,Registered Voters,542,IVR/Online,Nonpartisan,None
2012-minnesota-president-romney-vs-obama,51,41,8,Not included in poll,12641,PPP (D),2012-01-21,2012-01-22,Likely Voters,1236,Automated Phone,Pollster,Dem
2012-michigan-president-romney-vs-obama,51,46,1,2,16684,Mitchell Research,2012-11-04,2012-11-04,Likely Voters,1305,Automated Phone,Pollster,Rep
2012-michigan-president-romney-vs-obama,52,47,,Not included in poll,16622,Angus-Reid,2012-11-01,2012-11-03,Likely Voters,502,Internet,Nonpartisan,None
2012-michigan-president-romney-vs-obama,52,46,1,Not included in poll,16502,PPP (D),2012-11-01,2012-11-03,Likely Voters,700,Automated Phone,Pollster,Dem
2012-michigan-president-romney-vs-obama,51,44,3,3,16580,YouGov,2012-10-31,2012-11-03,Likely Voters,1091,Internet,Nonpartisan,None
2012-michigan-president-romney-vs-obama,46,47,2,5,16547,FMWB (D),2012-11-02,2012-11-02,Likely Voters,1913,Automated Phone,Pollster,Dem
2012-michigan-president-romney-vs-obama,52,47,1,1,16468,Rasmussen,2012-11-01,2012-11-01,Likely Voters,750,Automated Phone,Nonpartisan,None
2012-michigan-president-romney-vs-obama,52,46,2,Not included in poll,16472,PPP (D-LCV),2012-10-31,2012-11-01,Likely Voters,500,Automated Phone,Sponsor,Dem
2012-michigan-president-romney-vs-obama,48,41,9,2,16461,Grove Insight (D-Project New America/USAction),2012-10-31,2012-11-01,Likely Voters,500,Live Phone,Pollster,Dem
2012-michigan-president-romney-vs-obama,53,45,3,Not included in poll,16390,PPP (D-Health Care for America Now),2012-10-30,2012-10-31,Likely Voters,500,Automated Phone,Sponsor,Dem
2012-michigan-president-romney-vs-obama,48,45,6,1,16358,Glengariff Group,2012-10-27,2012-10-29,Likely Voters,600,Live Phone,Nonpartisan,None
2012-michigan-president-romney-vs-obama,48,42,6,4,16412,EPIC-MRA,2012-10-26,2012-10-29,Likely Voters,600,Automated Phone,Nonpartisan,None
2012-michigan-president-romney-vs-obama,47,47,4,2,16167,FMWB (D),2012-10-23,2012-10-23,Likely Voters,1122,Automated Phone,Pollster,Dem
2012-michigan-president-romney-vs-obama,52,43,,5,16007,Angus-Reid,2012-10-18,2012-10-20,Likely Voters,513,Internet,Nonpartisan,None
2012-michigan-president-romney-vs-obama,52,46,2,Not included in poll,15934,EPIC-MRA,2012-10-17,2012-10-17,Likely Voters,800,Automated Phone,Nonpartisan,None
2012-michigan-president-romney-vs-obama,52,45,1,1,15751,Rasmussen,2012-10-11,2012-10-11,Likely Voters,500,Automated Phone,Nonpartisan,None
2012-michigan-president-romney-vs-obama,52,42,4,1,15857,YouGov,2012-10-04,2012-10-11,Likely Voters,895,Internet,Nonpartisan,None
2012-michigan-president-romney-vs-obama,44,41,13,Not included in poll,15929,"Denno/ Lambert, Edwards & Associates",2012-10-09,2012-10-10,Likely Voters,600,Live Phone,Pollster,Dem
2012-michigan-president-romney-vs-obama,49,42,8,Not included in poll,15690,Glengariff Group,2012-10-06,2012-10-08,Likely Voters,600,Live Phone,Nonpartisan,None
2012-michigan-president-romney-vs-obama,46,44,10,Not included in poll,15688,Gravis Marketing,2012-10-05,2012-10-08,Likely Voters,1122,Automated Phone,Nonpartisan,None
2012-michigan-president-romney-vs-obama,48,45,7,Not included in poll,15605,EPIC-MRA,2012-10-04,2012-10-06,Likely Voters,600,Automated Phone,Nonpartisan,None
2012-michigan-president-romney-vs-obama,49,46,3,2,15606,FMWB (D),2012-10-05,2012-10-05,Likely Voters,1122,Automated Phone,Pollster,Dem
2012-michigan-president-romney-vs-obama,52,40,7,1,15421,We Ask America,2012-09-25,2012-09-27,Likely Voters,1064,Automated Phone,Nonpartisan,None
2012-michigan-president-romney-vs-obama,50,46,4,Not included in poll,15377,Gravis Marketing,2012-09-21,2012-09-22,Likely Voters,804,Automated Phone,Nonpartisan,None
2012-michigan-president-romney-vs-obama,54,42,3,1,15267,Rasmussen,2012-09-20,2012-09-20,Likely Voters,500,Automated Phone,Nonpartisan,None
2012-michigan-president-romney-vs-obama,51,42,7,Not included in poll,15396,PPP (D)/NRDC,2012-09-17,2012-09-19,Likely Voters,2386,Automated Phone,Pollster,Dem
2012-michigan-president-romney-vs-obama,52,44,3,1,15143,CNN,2012-09-14,2012-09-18,Likely Voters,754,Live Phone,Nonpartisan,None
2012-michigan-president-romney-vs-obama,52,38,9,Not included in poll,15166,Glengariff Group,2012-09-15,2012-09-17,Likely Voters,600,Live Phone,Nonpartisan,None
2012-michigan-president-romney-vs-obama,48,42,8,Not included in poll,15098,Marketing Resource Group (R),2012-09-10,2012-09-14,Likely Voters,600,Live Phone,Pollster,Rep
2012-michigan-president-romney-vs-obama,51,42,4,3,15178,YouGov,2012-09-07,2012-09-14,Likely Voters,1114,Internet,Nonpartisan,None
2012-michigan-president-romney-vs-obama,45,44,5,5,15058,FMWB (D),2012-09-12,2012-09-12,Likely Voters,1156,Automated Phone,Pollster,Dem
2012-michigan-president-romney-vs-obama,47,37,,Not included in poll,14992,EPIC-MRA,2012-09-08,2012-09-11,Likely Voters,600,Automated Phone,Nonpartisan,None
2012-michigan-president-romney-vs-obama,51,44,5,Not included in poll,14871,PPP (D),2012-08-31,2012-09-02,Likely Voters,815,Automated Phone,Pollster,Dem
2012-michigan-president-romney-vs-obama,49,46,5,Not included in poll,14848,EPIC-MRA,2012-08-28,2012-08-28,Likely Voters,1200,Automated Phone,Nonpartisan,None
2012-michigan-president-romney-vs-obama,47,47,3,3,14783,Mitchell Research,2012-08-23,2012-08-23,Likely Voters,1277,Automated Phone,Pollster,Rep
2012-michigan-president-romney-vs-obama,48,42,11,Not included in poll,14746,Glengariff Group,2012-08-18,2012-08-20,Likely Voters,600,Live Phone,Nonpartisan,None
2012-michigan-president-romney-vs-obama,44,48,4,4,14716,FMWB (D),2012-08-16,2012-08-16,Likely Voters,1733,Automated Phone,Nonpartisan,None
2012-michigan-president-romney-vs-obama,49,44,4,Not included in poll,14682,Mitchell Research,2012-08-13,2012-08-13,Likely Voters,1079,Automated Phone,Pollster,Rep
2012-michigan-president-romney-vs-obama,48,42,,Not included in poll,14522,EPIC-MRA,2012-07-24,2012-07-31,Likely Voters,600,Live Phone,Nonpartisan,None
2012-michigan-president-romney-vs-obama,44,45,,Not included in poll,14441,Mitchell Research,2012-07-23,2012-07-23,Likely Voters,825,Automated Phone,Pollster,Rep
2012-michigan-president-romney-vs-obama,48,42,4,5,14431,Rasmussen,2012-07-23,2012-07-23,Likely Voters,500,Automated Phone,Nonpartisan,None
2012-michigan-president-romney-vs-obama,53,39,8,Not included in poll,14443,PPP (D),2012-07-21,2012-07-23,Likely Voters,579,Automated Phone,Pollster,Dem
2012-michigan-president-romney-vs-obama,47,43,10,1,14204,NBC/Marist,2012-06-24,2012-06-25,Registered Voters,1078,Live Phone,Nonpartisan,None
2012-michigan-president-romney-vs-obama,47,46,,Not included in poll,14142,Mitchell Research,2012-06-18,2012-06-18,Likely Voters,750,Automated Phone,Pollster,Rep
2012-michigan-president-romney-vs-obama,43,45,12,Not included in poll,14131,We Ask America,2012-06-18,2012-06-18,Likely Voters,1010,Automated Phone,Nonpartisan,None
2012-michigan-president-romney-vs-obama,50,42,4,4,14097,Rasmussen,2012-06-14,2012-06-14,Likely Voters,500,Automated Phone,Nonpartisan,None
2012-michigan-president-romney-vs-obama,47,45,4,4,14092,FMWB (D),2012-06-12,2012-06-12,Likely Voters,1783,Automated Phone,Pollster,Dem
2012-michigan-president-romney-vs-obama,45,46,9,Not included in poll,14031,EPIC-MRA,2012-06-02,2012-06-05,Likely Voters,600,Live Phone,Nonpartisan,None
2012-michigan-president-romney-vs-obama,53,39,8,Not included in poll,13929,PPP (D),2012-05-24,2012-05-27,Registered Voters,500,Automated Phone,Pollster,Dem
2012-michigan-president-romney-vs-obama,45,40,15,Not included in poll,13780,Glengariff Group,2012-05-10,2012-05-11,Likely Voters,600,Live Phone,Nonpartisan,None
2012-michigan-president-romney-vs-obama,47,43,10,Not included in poll,13486,EPIC-MRA,2012-03-31,2012-04-03,Likely Voters,600,Live Phone,Nonpartisan,None
2012-michigan-president-romney-vs-obama,49,42,9,Not included in poll,13423,Marketing Resource Group (R),2012-03-14,2012-03-19,Likely Voters,600,Live Phone,Pollster,Rep
2012-michigan-president-romney-vs-obama,51,33,15,Not included in poll,12991,NBC/Marist,2012-02-19,2012-02-20,Registered Voters,3149,Live Phone,Nonpartisan,None
2012-michigan-president-romney-vs-obama,54,38,8,Not included in poll,12849,PPP (D),2012-02-10,2012-02-12,Registered Voters,560,Automated Phone,Pollster,Dem
2012-michigan-president-romney-vs-obama,48,40,12,Not included in poll,12648,EPIC-MRA,2012-01-21,2012-01-25,Likely Voters,600,Live Phone,Nonpartisan,None
2012-iowa-president-romney-vs-obama,50,48,2,Not included in poll,16599,PPP (D),2012-11-03,2012-11-04,Likely Voters,1122,Automated Phone,Pollster,Dem
2012-iowa-president-romney-vs-obama,48,49,2,1,16637,ARG,2012-11-02,2012-11-04,Likely Voters,600,Live Phone,Nonpartisan,None
2012-iowa-president-romney-vs-obama,48,47,3,2,16582,YouGov,2012-10-31,2012-11-03,Likely Voters,1040,Internet,Nonpartisan,None
2012-iowa-president-romney-vs-obama,47,42,,Not included in poll,16527,Des Moines Register/Selzer,2012-10-30,2012-11-02,Likely Voters,800,Live Phone,Nonpartisan,None
2012-iowa-president-romney-vs-obama,49,45,6,Not included in poll,16456,Gravis Marketing,2012-11-01,2012-11-01,Likely Voters,594,Automated Phone,Nonpartisan,None
2012-iowa-president-romney-vs-obama,46,44,10,Not included in poll,16494,Mellman (D-Americans United for Change),2012-10-30,2012-11-01,Likely Voters,600,Live Phone,Sponsor,Dem
2012-iowa-president-romney-vs-obama,48,49,1,2,16427,Rasmussen,2012-10-30,2012-10-30,Likely Voters,750,Automated Phone,Nonpartisan,None
2012-iowa-president-romney-vs-obama,49,47,,4,16394,We Ask America,2012-10-30,2012-10-30,Likely Voters,1174,Automated Phone,Nonpartisan,None
2012-iowa-president-romney-vs-obama,50,45,4,Not included in poll,16353,PPP (D-Health Care for America Now),2012-10-29,2012-10-30,Likely Voters,676,Automated Phone,Sponsor,Dem
2012-iowa-president-romney-vs-obama,50,44,4,2,16396,NBC/WSJ/Marist,2012-10-28,2012-10-29,Likely Voters,1142,Live Phone,Nonpartisan,None
2012-iowa-president-romney-vs-obama,44,45,6,4,16414,U of Iowa,2012-10-18,2012-10-27,Likely Voters,320,Live Phone,Nonpartisan,None
2012-iowa-president-romney-vs-obama,50,46,4,Not included in poll,16180,Gravis Marketing,2012-10-24,2012-10-24,Likely Voters,517,Automated Phone,Nonpartisan,None
2012-iowa-president-romney-vs-obama,49,47,4,Not included in poll,16158,PPP (D-Health Care for America Now),2012-10-23,2012-10-24,Likely Voters,690,Automated Phone,Sponsor,Dem
2012-iowa-president-romney-vs-obama,48,48,2,1,16028,Rasmussen,2012-10-21,2012-10-21,Likely Voters,500,Automated Phone,Nonpartisan,None
2012-iowa-president-romney-vs-obama,49,48,3,Not included in poll,16010,PPP (D-Health Care for America Now),2012-10-18,2012-10-19,Likely Voters,660,Automated Phone,Sponsor,Dem
2012-iowa-president-romney-vs-obama,48,49,4,Not included in poll,15963,PPP (D),2012-10-17,2012-10-19,Likely Voters,869,Automated Phone,Pollster,Dem
2012-iowa-president-romney-vs-obama,51,43,4,2,15939,NBC/WSJ/Marist,2012-10-15,2012-10-17,Likely Voters,1137,Live Phone,Nonpartisan,None
2012-iowa-president-romney-vs-obama,49,46,4,1,15822,We Ask America,2012-10-15,2012-10-15,Likely Voters,1499,Automated Phone,Nonpartisan,None
2012-iowa-president-romney-vs-obama,48,48,3,1,15783,ARG,2012-10-11,2012-10-14,Likely Voters,600,Live Phone,Nonpartisan,None
2012-iowa-president-romney-vs-obama,50,46,3,1,15848,YouGov,2012-10-04,2012-10-11,Likely Voters,545,Internet,Nonpartisan,None
2012-iowa-president-romney-vs-obama,49,47,2,1,15582,Rasmussen,2012-10-07,2012-10-07,Likely Voters,500,Automated Phone,Nonpartisan,None
2012-iowa-president-romney-vs-obama,48,44,7,2,15422,We Ask America,2012-09-25,2012-09-27,Likely Voters,1273,Automated Phone,Nonpartisan,None
2012-iowa-president-romney-vs-obama,51,44,5,Not included in poll,15338,PPP (D),2012-09-24,2012-09-26,Likely Voters,754,Automated Phone,Pollster,Dem
2012-iowa-president-romney-vs-obama,49,45,2,4,15408,Des Moines Register/Selzer,2012-09-23,2012-09-26,Likely Voters,650,Live Phone,Nonpartisan,None
2012-iowa-president-romney-vs-obama,46,47,7,Not included in poll,15380,Voter/Consumer Research (R-The Iowa Republican),2012-09-23,2012-09-25,Registered Voters,500,Live Phone,Sponsor,Rep
2012-iowa-president-romney-vs-obama,51,44,4,1,15274,ARG,2012-09-20,2012-09-23,Likely Voters,600,Live Phone,Nonpartisan,None
2012-iowa-president-romney-vs-obama,44,47,5,3,15176,Rasmussen,2012-09-19,2012-09-19,Likely Voters,500,Automated Phone,Nonpartisan,None
2012-iowa-president-romney-vs-obama,50,42,7,1,15190,NBC/WSJ/Marist,2012-09-16,2012-09-18,Likely Voters,898,Live Phone,Nonpartisan,None
2012-iowa-president-romney-vs-obama,48,43,5,3,15156,YouGov,2012-09-07,2012-09-14,Likely Voters,700,Internet,Nonpartisan,None
2012-iowa-president-romney-vs-obama,47,45,8,Not included in poll,14816,PPP (D),2012-08-23,2012-08-26,Likely Voters,1244,Automated Phone,Pollster,Dem
2012-iowa-president-romney-vs-obama,44,46,6,5,14616,Rasmussen,2012-08-08,2012-08-08,Likely Voters,500,Automated Phone,Nonpartisan,None
2012-iowa-president-romney-vs-obama,48,43,9,Not included in poll,14368,PPP (D),2012-07-12,2012-07-15,Likely Voters,1131,Automated Phone,Pollster,Dem
2012-iowa-president-romney-vs-obama,45,44,11,Not included in poll,14130,We Ask America,2012-06-18,2012-06-18,Likely Voters,1086,Automated Phone,Nonpartisan,None
2012-iowa-president-romney-vs-obama,46,47,4,3,14074,Rasmussen,2012-06-11,2012-06-11,Likely Voters,500,Automated Phone,Nonpartisan,None
2012-iowa-president-romney-vs-obama,44,44,10,2,13959,NBC/Marist,2012-05-22,2012-05-24,Registered Voters,1106,Live Phone,Nonpartisan,None
2012-iowa-president-romney-vs-obama,51,41,8,Not included in poll,13712,PPP (D),2012-05-03,2012-05-06,Likely Voters,1181,Automated Phone,Pollster,Dem
2012-iowa-president-romney-vs-obama,44,46,4,6,13140,Des Moines Register/Selzer,2012-02-12,2012-02-15,Likely Voters,611,Live Phone,Nonpartisan,None
2012-florida-president-romney-vs-obama,49,49,,Not included in poll,16659,Gravis Marketing,2012-11-04,2012-11-05,Likely Voters,1060,Automated Phone,Nonpartisan,None
2012-florida-president-romney-vs-obama,48,48,5,Not included in poll,16671,JZ Analytics/Newsmax,2012-11-03,2012-11-05,Likely Voters,876,Internet,Sponsor,Rep
2012-florida-president-romney-vs-obama,47,48,4,1,16666,Ipsos/Reuters (Web),2012-11-03,2012-11-05,Likely Voters,769,Internet,Nonpartisan,None
2012-florida-president-romney-vs-obama,47,52,1,Not included in poll,16631,InsiderAdvantage/Florida Times-Union,2012-11-04,2012-11-04,Likely Voters,437,Automated Phone,Nonpartisan,None
2012-florida-president-romney-vs-obama,50,49,1,Not included in poll,16612,PPP (D),2012-11-03,2012-11-04,Likely Voters,955,Automated Phone,Pollster,Dem
2012-florida-president-romney-vs-obama,49,49,,2,16661,Angus-Reid,2012-11-01,2012-11-03,Likely Voters,502,Internet,Nonpartisan,None
2012-florida-president-romney-vs-obama,47,48,2,3,16575,YouGov,2012-10-31,2012-11-03,Likely Voters,1621,Internet,Nonpartisan,None
2012-florida-president-romney-vs-obama,48,46,4,2,16479,Ipsos/Reuters (Web),2012-10-31,2012-11-02,Likely Voters,985,Internet,Nonpartisan,None
2012-florida-president-romney-vs-obama,47,45,3,Not included in poll,16644,Mellman (D-Americans United for Change),2012-10-30,2012-11-02,Likely Voters,800,Live Phone,Sponsor,Dem
2012-florida-president-romney-vs-obama,49,47,2,1,16488,NBC/WSJ/Marist,2012-10-31,2012-11-01,Likely Voters,1545,Live Phone,Nonpartisan,None
2012-florida-president-romney-vs-obama,45,51,,Not included in poll,16487,Mason-Dixon,2012-10-30,2012-11-01,Likely Voters,800,Live Phone,Nonpartisan,None
2012-florida-president-romney-vs-obama,49,50,,1,16393,We Ask America,2012-10-30,2012-10-30,Likely Voters,1146,Automated Phone,Nonpartisan,None
2012-florida-president-romney-vs-obama,47,50,4,Not included in poll,16378,Gravis Marketing,2012-10-30,2012-10-30,Likely Voters,549,Automated Phone,Nonpartisan,None
2012-florida-president-romney-vs-obama,48,47,5,Not included in poll,16401,JZ Analytics/Newsmax,2012-10-28,2012-10-30,Likely Voters,825,Internet,Sponsor,Rep
2012-florida-president-romney-vs-obama,48,50,1,1,16601,Pulse Opinion Research/Let Freedom Ring (R),2012-10-29,2012-10-29,Likely Voters,1000,Automated Phone,Sponsor,Rep
2012-florida-president-romney-vs-obama,48,47,5,1,16433,Grove Insight (D-Project New America/USAction),2012-10-28,2012-10-29,Likely Voters,600,Live Phone,Sponsor,Dem
2012-florida-president-romney-vs-obama,49,48,3,Not included in poll,16256,PPP (D),2012-10-26,2012-10-28,Likely Voters,687,Automated Phone,Pollster,Dem
2012-florida-president-romney-vs-obama,49,50,1,Not included in poll,16281,CNN,2012-10-25,2012-10-28,Likely Voters,770,Live Phone,Nonpartisan,None
2012-florida-president-romney-vs-obama,48,47,3,1,16350,Quinnipiac/NYT/CBS,2012-10-23,2012-10-28,Likely Voters,1073,Live Phone,Nonpartisan,None
2012-florida-president-romney-vs-obama,47,47,5,1,16309,SurveyUSA,2012-10-25,2012-10-27,Likely Voters,595,IVR/Online,Nonpartisan,None
2012-florida-president-romney-vs-obama,49,47,4,Not included in poll,16418,Mellman (D-Americans United for Change),2012-10-24,2012-10-27,Likely Voters,800,Live Phone,Sponsor,Dem
2012-florida-president-romney-vs-obama,48,50,1,Not included in poll,16197,Rasmussen,2012-10-25,2012-10-25,Likely Voters,750,Automated Phone,Nonpartisan,None
2012-florida-president-romney-vs-obama,49,50,2,Not included in poll,16138,Gravis Marketing,2012-10-24,2012-10-24,Likely Voters,1182,Automated Phone,Nonpartisan,None
2012-florida-president-romney-vs-obama,47,45,7,2,16157,Grove Insight (D-Project New America/USAction),2012-10-23,2012-10-24,Likely Voters,600,Live Phone,Sponsor,Dem
2012-florida-president-romney-vs-obama,46,51,2,1,16181,Sunshine State News/VSS,2012-10-22,2012-10-24,Likely Voters,1001,Automated Phone,Nonpartisan,None
2012-florida-president-romney-vs-obama,47,47,,Not included in poll,16249,Pharos Research Group,2012-10-19,2012-10-21,Likely Voters,759,Live Phone,Nonpartisan,None
2012-florida-president-romney-vs-obama,47,47,6,Not included in poll,16075,Mellman (D-Americans United for Change),2012-10-18,2012-10-21,Likely Voters,800,Live Phone,Sponsor,Dem
2012-florida-president-romney-vs-obama,46,51,,2,16041,Angus-Reid,2012-10-18,2012-10-20,Likely Voters,482,Internet,Nonpartisan,None
2012-florida-president-romney-vs-obama,46,51,2,1,15971,Rasmussen,2012-10-18,2012-10-18,Likely Voters,750,Automated Phone,Nonpartisan,None
2012-florida-president-romney-vs-obama,47,48,4,Not included in poll,15997,PPP (D)/WPTV/FL Democracy/TCPalm,2012-10-17,2012-10-18,Likely Voters,800,Automated Phone,Pollster,Dem
2012-florida-president-romney-vs-obama,48,45,6,1,15995,Grove Insight (D-Project New America),2012-10-17,2012-10-18,Likely Voters,600,Live Phone,Pollster,Dem
2012-florida-president-romney-vs-obama,47,46,5,2,15973,SurveyUSA,2012-10-17,2012-10-18,Likely Voters,600,IVR/Online,Nonpartisan,None
2012-florida-president-romney-vs-obama,45,48,6,1,15969,FOX,2012-10-17,2012-10-18,Likely Voters,1215,Live Phone,Nonpartisan,None
2012-florida-president-romney-vs-obama,48,49,2,1,15966,CNN,2012-10-17,2012-10-18,Likely Voters,681,Live Phone,Nonpartisan,None
2012-florida-president-romney-vs-obama,48,42,10,Not included in poll,15974,JZ Analytics/Newsmax,2012-10-16,2012-10-18,Likely Voters,842,Internet,Sponsor,Rep
2012-florida-president-romney-vs-obama,48,49,,3,15804,Gravis Marketing,2012-10-13,2012-10-14,Likely Voters,617,Automated Phone,Nonpartisan,None
2012-florida-president-romney-vs-obama,48,49,3,Not included in poll,15774,PPP (D),2012-10-12,2012-10-14,Likely Voters,791,Automated Phone,Pollster,Dem
2012-florida-president-romney-vs-obama,47,51,2,Not included in poll,15731,Rasmussen,2012-10-11,2012-10-11,Likely Voters,750,Automated Phone,Nonpartisan,None
2012-florida-president-romney-vs-obama,46,49,4,1,15732,ARG,2012-10-08,2012-10-11,Likely Voters,600,Live Phone,Nonpartisan,None
2012-florida-president-romney-vs-obama,48,47,2,3,15844,YouGov,2012-10-04,2012-10-11,Likely Voters,1244,Internet,Nonpartisan,None
2012-florida-president-romney-vs-obama,44,51,4,1,15720,Mason-Dixon,2012-10-08,2012-10-10,Likely Voters,800,Live Phone,Nonpartisan,None
2012-florida-president-romney-vs-obama,48,47,4,1,15677,NBC/WSJ/Marist,2012-10-07,2012-10-09,Likely Voters,988,Live Phone,Nonpartisan,None
2012-florida-president-romney-vs-obama,49,45,4,2,15664,UNF,2012-10-01,2012-10-09,Likely Voters,653,Live Phone,Nonpartisan,None
2012-florida-president-romney-vs-obama,47,49,3,0,15555,Rasmussen,2012-10-04,2012-10-04,Likely Voters,500,Automated Phone,Nonpartisan,None
2012-florida-president-romney-vs-obama,46,49,4,1,15539,We Ask America,2012-10-04,2012-10-04,Likely Voters,1200,Automated Phone,Nonpartisan,None
2012-florida-president-romney-vs-obama,47,46,6,1,15481,NBC/WSJ/Marist,2012-09-30,2012-10-01,Likely Voters,890,Live Phone,Nonpartisan,None
2012-florida-president-romney-vs-obama,49,48,3,Not included in poll,15426,Gravis Marketing,2012-09-29,2012-09-30,Likely Voters,914,Automated Phone,Nonpartisan,None
2012-florida-president-romney-vs-obama,46,43,8,3,15479,Suffolk,2012-09-27,2012-09-30,Likely Voters,600,Live Phone,Nonpartisan,None
2012-florida-president-romney-vs-obama,49,46,4,1,15324,InsiderAdvantage/Florida Times-Union,2012-09-24,2012-09-24,Likely Voters,540,Automated Phone,Nonpartisan,None
2012-florida-president-romney-vs-obama,53,44,3,1,15313,Quinnipiac/NYT/CBS,2012-09-18,2012-09-24,Likely Voters,1196,Live Phone,Nonpartisan,None
2012-florida-president-romney-vs-obama,50,46,4,Not included in poll,15253,PPP (D),2012-09-20,2012-09-23,Likely Voters,861,Automated Phone,Pollster,Dem
2012-florida-president-romney-vs-obama,51,47,1,2,15289,Washington Post,2012-09-19,2012-09-23,Likely Voters,769,Live Phone,Nonpartisan,None
2012-florida-president-romney-vs-obama,50,45,4,1,15269,ARG,2012-09-20,2012-09-22,Likely Voters,600,Live Phone,Nonpartisan,None
2012-florida-president-romney-vs-obama,48,47,4,1,15286,Mason-Dixon,2012-09-17,2012-09-19,Likely Voters,800,Live Phone,Nonpartisan,None
2012-florida-president-romney-vs-obama,47,48,5,Not included in poll,15199,Purple Strategies,2012-09-15,2012-09-19,Likely Voters,600,IVR/Online,Nonpartisan,None
2012-florida-president-romney-vs-obama,49,46,4,Not included in poll,15158,We Ask America,2012-09-18,2012-09-18,Likely Voters,1230,Automated Phone,Nonpartisan,None
2012-florida-president-romney-vs-obama,49,44,5,2,15146,FOX,2012-09-16,2012-09-18,Likely Voters,829,Live Phone,Nonpartisan,None
2012-florida-president-romney-vs-obama,47,48,5,Not included in poll,15096,Gravis Marketing,2012-09-15,2012-09-16,Likely Voters,1728,Automated Phone,Nonpartisan,None
2012-florida-president-romney-vs-obama,49,47,2,3,15163,YouGov,2012-09-07,2012-09-14,Likely Voters,1415,Internet,Nonpartisan,None
2012-florida-president-romney-vs-obama,48,46,3,3,15008,Rasmussen,2012-09-12,2012-09-12,Likely Voters,500,Automated Phone,Nonpartisan,None
2012-florida-president-romney-vs-obama,44,48,9,Not included in poll,15173,Caddell/McLaughlin (R)/Secure America Now,2012-09-11,2012-09-12,Likely Voters,600,Live Phone,Pollster,Rep
2012-florida-president-romney-vs-obama,49,44,5,1,15028,NBC/WSJ/Marist,2012-09-09,2012-09-11,Likely Voters,980,Live Phone,Nonpartisan,None
2012-florida-president-romney-vs-obama,42,42,,Not included in poll,15038,Consensus Communications (R),2012-09-08,2012-09-11,Likely Voters,606,Live Phone,Pollster,Rep
2012-florida-president-romney-vs-obama,47,50,3,Not included in poll,15012,McLaughlin (R)/AIF,2012-09-09,2012-09-10,Likely Voters,600,Live Phone,Pollster,Rep
2012-florida-president-romney-vs-obama,48,44,5,2,14979,SurveyUSA,2012-09-07,2012-09-09,Likely Voters,596,IVR/Online,Nonpartisan,None
2012-florida-president-romney-vs-obama,47,48,5,Not included in poll,14879,Gravis Marketing,2012-09-02,2012-09-02,Likely Voters,1288,Automated Phone,Nonpartisan,None
2012-florida-president-romney-vs-obama,48,47,4,Not included in poll,14868,PPP (D),2012-08-31,2012-09-02,Likely Voters,1548,Automated Phone,Pollster,Dem
2012-florida-president-romney-vs-obama,50,46,3,Not included in poll,14800,CNN/Time/ORC,2012-08-22,2012-08-26,Likely Voters,776,Live Phone,Nonpartisan,None
2012-florida-president-romney-vs-obama,49,46,,1,14739,Quinnipiac/NYT/CBS,2012-08-15,2012-08-21,Likely Voters,1241,Live Phone,Nonpartisan,None
2012-florida-president-romney-vs-obama,45,48,,Not included in poll,14737,Gravis Marketing,2012-08-20,2012-08-20,Likely Voters,728,Automated Phone,Nonpartisan,None
2012-florida-president-romney-vs-obama,40,54,5,3,14708,FMWB (D),2012-08-17,2012-08-17,Likely Voters,1503,Automated Phone,Pollster,Dem
2012-florida-president-romney-vs-obama,43,45,8,3,14675,Rasmussen,2012-08-15,2012-08-15,Likely Voters,500,Automated Phone,Nonpartisan,None
2012-florida-president-romney-vs-obama,47,48,5,Not included in poll,14667,Purple Strategies,2012-08-13,2012-08-14,Likely Voters,600,Automated Phone,Nonpartisan,None
2012-florida-president-romney-vs-obama,51,45,4,1,14519,Quinnipiac/NYT/CBS,2012-07-24,2012-07-30,Likely Voters,1177,Live Phone,Nonpartisan,None
2012-florida-president-romney-vs-obama,48,47,5,Not included in poll,14511,PPP (D),2012-07-26,2012-07-29,Likely Voters,871,Automated Phone,Pollster,Dem
2012-florida-president-romney-vs-obama,48,43,5,4,14406,SurveyUSA,2012-07-17,2012-07-19,Likely Voters,647,IVR/Online,Nonpartisan,None
2012-florida-president-romney-vs-obama,45,48,7,Not included in poll,14357,Purple Strategies,2012-07-09,2012-07-13,Likely Voters,600,Automated Phone,Nonpartisan,None
2012-florida-president-romney-vs-obama,46,45,7,2,14349,Mason-Dixon,2012-07-09,2012-07-11,Likely Voters,800,Live Phone,Nonpartisan,None
2012-florida-president-romney-vs-obama,45,46,4,5,14288,Rasmussen,2012-07-09,2012-07-09,Likely Voters,500,Automated Phone,Nonpartisan,None
2012-florida-president-romney-vs-obama,48,44,,Not included in poll,14321,Garin-Hart-Yang (D-Priorities USA),2012-06-25,2012-07-03,Likely Voters,803,Live Phone,Sponsor,Dem
