poll_info,Trump,Clinton,Other,Undecided,poll_id,pollster,start_date,end_date,sample_subpopulation,sample_size,mode,partisanship,partisan_affiliation,Johnson,McMullin
2016-alaska-president-trump-vs-clinton,46,42,Not included in poll,12,26166,Alaska Survey Research/Alaska Dispatch News,2016-09-28,2016-10-02,Registered Voters,660,Live Phone,Nonpartisan,None,NA,NA
2016-alaska-president-trump-vs-clinton,39,31,4,16,26093,Moore (R-Murkowski),2016-09-13,2016-09-15,Likely Voters,500,Live Phone,Sponsor,Rep,9,NA
2016-alaska-president-trump-vs-clinton,47,39,Not included in poll,14,25357,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,989,Internet,Nonpartisan,None,NA,NA
2016-alaska-president-trump-vs-clinton,39,29,4,17,25407,Moore (R-Murkowski),2016-08-27,2016-08-29,Likely Voters,500,Live Phone,Sponsor,Rep,10,NA
2016-alabama-president-trump-vs-clinton,55,36,Not included in poll,2,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,1131,Internet,Nonpartisan,None,NA,NA
2016-alabama-president-trump-vs-clinton,58,37,Not included in poll,5,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,341,Internet,Nonpartisan,None,NA,NA
2016-alabama-president-trump-vs-clinton,54,38,Not included in poll,8,26806,Ipsos/Reuters,2016-10-17,2016-11-06,Likely Voters,585,Internet,Nonpartisan,None,NA,NA
2016-alabama-president-trump-vs-clinton,55,35,Not included in poll,3,26596,SurveyMonkey,2016-10-25,2016-10-31,Likely Voters,485,Internet,Nonpartisan,None,NA,NA
2016-alabama-president-trump-vs-clinton,58,37,Not included in poll,5,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,349,Internet,Nonpartisan,None,NA,NA
2016-alabama-president-trump-vs-clinton,52,36,Not included in poll,2,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,415,Internet,Nonpartisan,None,NA,NA
2016-alabama-president-trump-vs-clinton,57,38,Not included in poll,,26288,UPI/CVOTER,2016-10-09,2016-10-16,Likely Voters,327,Internet,Nonpartisan,None,NA,NA
2016-alabama-president-trump-vs-clinton,54,38,Not included in poll,8,26344,Ipsos/Reuters,2016-09-23,2016-10-13,Likely Voters,550,Internet,Nonpartisan,None,NA,NA
2016-alabama-president-trump-vs-clinton,57,37,Not included in poll,6,26097,Ipsos/Reuters,2016-09-16,2016-10-06,Likely Voters,580,Internet,Nonpartisan,None,NA,NA
2016-alabama-president-trump-vs-clinton,59,36,Not included in poll,,25898,UPI/CVOTER,2016-09-19,2016-10-02,Likely Voters,545,Internet,Nonpartisan,None,NA,NA
2016-alabama-president-trump-vs-clinton,53,40,Not included in poll,7,25537,Ipsos/Reuters,2016-08-26,2016-09-15,Likely Voters,628,Internet,Nonpartisan,None,NA,NA
2016-alabama-president-trump-vs-clinton,57,36,Not included in poll,7,25356,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,958,Internet,Nonpartisan,None,NA,NA
2016-texas-president-trump-vs-clinton,46,43,2,3,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,3009,Internet,Nonpartisan,None,NA,NA
2016-texas-president-trump-vs-clinton,54,40,6,,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,472,Internet,Nonpartisan,None,NA,NA
2016-texas-president-trump-vs-clinton,49,39,Not included in poll,12,26806,Ipsos/Reuters,2016-10-17,2016-11-06,Likely Voters,1213,Internet,Nonpartisan,None,NA,NA
2016-texas-president-trump-vs-clinton,49,41,8,2,26684,NBC/WSJ/Marist,2016-10-30,2016-11-01,Likely Voters,679,Live Phone,Nonpartisan,None,NA,NA
2016-texas-president-trump-vs-clinton,47,41,5,,26596,SurveyMonkey,2016-10-25,2016-10-31,Likely Voters,2051,Internet,Nonpartisan,None,NA,NA
2016-texas-president-trump-vs-clinton,52,39,2,4,26652,Dixie Strategies (R)/KTVT-CBS 11,2016-10-27,2016-10-29,Likely Voters,980,IVR/Live Phone,Pollster,Rep,NA,NA
2016-texas-president-trump-vs-clinton,55,41,5,,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,429,Internet,Nonpartisan,None,NA,NA
2016-texas-president-trump-vs-clinton,45,38,Not included in poll,10,26524,Pulse/Crosswind,2016-10-22,2016-10-24,Likely Voters,800,IVR/Online,Nonpartisan,None,NA,NA
2016-texas-president-trump-vs-clinton,47,40,6,,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,2148,Internet,Nonpartisan,None,NA,NA
2016-texas-president-trump-vs-clinton,45,42,7,,26496,YouGov/University of Texas/Texas Tribune,2016-10-14,2016-10-23,Likely Voters,959,Internet,Nonpartisan,None,NA,NA
2016-texas-president-trump-vs-clinton,46,43,3,3,26381,CBS/YouGov,2016-10-20,2016-10-21,Likely Voters,1031,Internet,Nonpartisan,None,NA,NA
2016-texas-president-trump-vs-clinton,48,46,Not included in poll,5,26250,WashPost/SurveyMonkey,2016-10-08,2016-10-16,Likely Voters,1332,Internet,Nonpartisan,None,NA,NA
2016-texas-president-trump-vs-clinton,41,38,4,13,26255,University of Houston,2016-10-07,2016-10-15,Likely Voters,1000,Live Phone,Nonpartisan,None,NA,NA
2016-texas-president-trump-vs-clinton,57,32,Not included in poll,11,26344,Ipsos/Reuters,2016-09-23,2016-10-13,Likely Voters,831,Internet,Nonpartisan,None,NA,NA
2016-texas-president-trump-vs-clinton,47,43,1,5,26172,SurveyUSA/TEGNA,2016-10-10,2016-10-12,Likely Voters,638,IVR/Online,Sponsor,Other,NA,NA
2016-texas-president-trump-vs-clinton,50,34,Not included in poll,16,26132,Ipsos/Reuters,2016-09-16,2016-10-06,Likely Voters,1111,Internet,Nonpartisan,None,NA,NA
2016-texas-president-trump-vs-clinton,45,38,3,10,26653,Dixie Strategies (R)/KTVT-CBS 11,2016-09-29,2016-10-01,Likely Voters,780,IVR/Live Phone,Pollster,Rep,NA,NA
2016-texas-president-trump-vs-clinton,51,29,Not included in poll,20,25571,Ipsos/Reuters,2016-08-26,2016-09-15,Likely Voters,869,Internet,Nonpartisan,None,NA,NA
2016-texas-president-trump-vs-clinton,42,36,Not included in poll,21,25501,Texas Lyceum,2016-09-01,2016-09-11,Likely Voters,502,Live Phone,Nonpartisan,None,NA,NA
2016-texas-president-trump-vs-clinton,45,46,Not included in poll,9,25352,Washington Post/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,5147,Internet,Nonpartisan,None,NA,NA
2016-texas-president-trump-vs-clinton,44,38,2,10,25184,PPP (D),2016-08-12,2016-08-14,Likely Voters,944,IVR/Online,Pollster,Dem,NA,NA
2016-texas-president-trump-vs-clinton,46,36,9,9,25185,Dixie Strategies (R)/KTVT-CBS 11,2016-08-08,2016-08-09,Likely Voters,1018,IVR/Live Phone,Pollster,Rep,NA,NA
2016-texas-president-trump-vs-clinton,41,33,19,8,24775,YouGov/University of Texas/Texas Tribune,2016-06-10,2016-06-19,Registered Voters,1200,Internet,Nonpartisan,None,NA,NA
2016-texas-president-trump-vs-clinton,39,37,Not included in poll,25,22837,Texas Lyceum,2015-09-08,2015-09-21,Likely Voters,633,Live Phone,Nonpartisan,None,NA,NA
2016-south-carolina-president-trump-vs-clinton,47,43,8,3,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,1698,Internet,Nonpartisan,None,NA,NA
2016-south-carolina-president-trump-vs-clinton,53,42,5,,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,338,Internet,Nonpartisan,None,NA,NA
2016-south-carolina-president-trump-vs-clinton,49,44,Not included in poll,7,26806,Ipsos/Reuters,2016-10-17,2016-11-06,Likely Voters,617,Internet,Nonpartisan,None,NA,NA
2016-south-carolina-president-trump-vs-clinton,45,43,8,3,26596,SurveyMonkey,2016-10-25,2016-10-31,Likely Voters,1762,Internet,Nonpartisan,None,NA,NA
2016-south-carolina-president-trump-vs-clinton,54,42,4,,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,325,Internet,Nonpartisan,None,NA,NA
2016-south-carolina-president-trump-vs-clinton,45,43,9,3,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,1900,Internet,Nonpartisan,None,NA,NA
2016-south-carolina-president-trump-vs-clinton,49,46,Not included in poll,5,26344,Ipsos/Reuters,2016-09-23,2016-10-13,Likely Voters,751,Internet,Nonpartisan,None,NA,NA
2016-south-carolina-president-trump-vs-clinton,48,47,Not included in poll,5,26130,Ipsos/Reuters,2016-09-16,2016-10-06,Likely Voters,528,Internet,Nonpartisan,None,NA,NA
2016-south-carolina-president-trump-vs-clinton,42,38,9,11,25802,Winthrop University,2016-09-18,2016-09-26,Likely Voters,475,Live Phone,Nonpartisan,None,NA,NA
2016-south-carolina-president-trump-vs-clinton,51,43,Not included in poll,6,25569,Ipsos/Reuters,2016-08-26,2016-09-15,Likely Voters,703,Internet,Nonpartisan,None,NA,NA
2016-south-carolina-president-trump-vs-clinton,48,35,7,11,25476,Starboard Communications (R- SCGOP),2016-09-07,2016-09-09,Likely Voters,600,Live Phone,Pollster,Rep,NA,NA
2016-south-carolina-president-trump-vs-clinton,49,42,Not included in poll,8,25389,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,894,Internet,Nonpartisan,None,NA,NA
2016-south-carolina-president-trump-vs-clinton,39,39,6,16,25249,Feldman (D-South Carolina Democratic Party),2016-08-18,2016-08-21,Likely Voters,600,Live Phone,Sponsor,Dem,NA,NA
2016-south-carolina-president-trump-vs-clinton,46,42,Not included in poll,12,25222,Gravis Marketing,2016-08-15,2016-08-17,Registered Voters,768,IVR/Online,Nonpartisan,None,NA,NA
2016-south-carolina-president-trump-vs-clinton,41,39,7,13,25127,PPP (D),2016-08-09,2016-08-10,Likely Voters,1290,IVR/Online,Pollster,Dem,NA,NA
2016-south-carolina-president-trump-vs-clinton,44,41,Not included in poll,15,23186,Morning Consult/Campaign for Sustainable Rx Pricing,2015-11-10,2015-11-16,Registered Voters,627,Live Phone/Online,Nonpartisan,None,NA,NA
2016-south-carolina-president-trump-vs-clinton,47,42,Not included in poll,11,23160,PPP (D),2015-11-07,2015-11-08,Likely Voters,1290,IVR/Online,Pollster,Dem,NA,NA
2016-maine-president-trump-vs-clinton,38,46,5,2,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,779,Internet,Nonpartisan,None,NA,NA
2016-maine-president-trump-vs-clinton,41,54,5,,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,308,Internet,Nonpartisan,None,NA,NA
2016-maine-president-trump-vs-clinton,35,42,Not included in poll,23,26806,Ipsos/Reuters,2016-10-17,2016-11-06,Likely Voters,304,Internet,Nonpartisan,None,NA,NA
2016-maine-president-trump-vs-clinton,37,49,4,4,26596,SurveyMonkey,2016-10-25,2016-10-31,Likely Voters,432,Internet,Nonpartisan,None,NA,NA
2016-maine-president-trump-vs-clinton,43,54,3,,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,312,Internet,Nonpartisan,None,NA,NA
2016-maine-president-trump-vs-clinton,40,47,Not included in poll,13,26601,MPRC,2016-10-24,2016-10-26,Likely Voters,812,IVR/Online,Nonpartisan,None,NA,NA
2016-maine-president-trump-vs-clinton,37,48,6,3,26553,UNH/Portland Press Herald/Maine Sunday Telegram,2016-10-20,2016-10-25,Likely Voters,646,Live Phone,Nonpartisan,None,NA,NA
2016-maine-president-trump-vs-clinton,35,51,4,3,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,370,Internet,Nonpartisan,None,NA,NA
2016-maine-president-trump-vs-clinton,39,49,Not included in poll,12,26350,MPRC,2016-10-14,2016-10-15,Likely Voters,890,IVR/Online,Nonpartisan,None,NA,NA
2016-maine-president-trump-vs-clinton,35,48,Not included in poll,17,26344,Ipsos/Reuters,2016-09-23,2016-10-13,Likely Voters,281,Internet,Nonpartisan,None,NA,NA
2016-maine-president-trump-vs-clinton,40,49,Not included in poll,11,26145,MPRC,2016-10-07,2016-10-09,Likely Voters,892,IVR/Online,Nonpartisan,None,NA,NA
2016-maine-president-trump-vs-clinton,33,46,Not included in poll,21,26112,Ipsos/Reuters,2016-09-16,2016-10-06,Likely Voters,303,Internet,Nonpartisan,None,NA,NA
2016-maine-president-trump-vs-clinton,37,42,15,5,25648,UNH/Portland Press Herald/Maine Sunday Telegram,2016-09-15,2016-09-21,Likely Voters,513,Live Phone,Nonpartisan,None,NA,NA
2016-maine-president-trump-vs-clinton,40,45,Not included in poll,15,25578,MPRC,2016-09-15,2016-09-17,Likely Voters,835,IVR/Online,Nonpartisan,None,NA,NA
2016-maine-president-trump-vs-clinton,40,41,Not included in poll,19,25552,Ipsos/Reuters,2016-08-26,2016-09-15,Likely Voters,275,Internet,Nonpartisan,None,NA,NA
2016-maine-president-trump-vs-clinton,39,42,5,5,25483,SurveyUSA/Boston Globe/Colby College,2016-09-04,2016-09-10,Likely Voters,779,IVR/Online,Nonpartisan,None,NA,NA
2016-maine-president-trump-vs-clinton,39,47,Not included in poll,14,25370,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,715,Internet,Nonpartisan,None,NA,NA
2016-maine-president-trump-vs-clinton,32,42,4,13,25482,MPRC,2016-08-17,2016-08-20,Likely Voters,841,IVR/Online,Nonpartisan,None,NA,NA
2016-maine-president-trump-vs-clinton,36,46,17,,25132,Gravis Marketing,2016-08-04,2016-08-08,Registered Voters,2046,IVR/Online,Nonpartisan,None,NA,NA
2016-maine-president-trump-vs-clinton,35,42,19,4,24771,UNH/Portland Press Herald/Maine Sunday Telegram,2016-06-15,2016-06-21,Likely Voters,469,Live Phone,Nonpartisan,None,NA,NA
2016-indiana-president-trump-vs-clinton,52,35,Not included in poll,3,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,1700,Internet,Nonpartisan,None,10,NA
2016-indiana-president-trump-vs-clinton,51,43,6,,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,338,Internet,Nonpartisan,None,NA,NA
2016-indiana-president-trump-vs-clinton,54,38,Not included in poll,8,26806,Ipsos/Reuters,2016-10-17,2016-11-06,Likely Voters,541,Internet,Nonpartisan,None,NA,NA
2016-indiana-president-trump-vs-clinton,49,39,Not included in poll,9,26719,Gravis Marketing,2016-10-30,2016-11-01,Registered Voters,399,Internet,Nonpartisan,None,5,NA
2016-indiana-president-trump-vs-clinton,51,37,Not included in poll,2,26596,SurveyMonkey,2016-10-25,2016-10-31,Likely Voters,674,Internet,Nonpartisan,None,10,NA
2016-indiana-president-trump-vs-clinton,50,39,2,5,26574,Monmouth University,2016-10-27,2016-10-30,Likely Voters,402,Live Phone,Nonpartisan,None,4,NA
2016-indiana-president-trump-vs-clinton,54,42,4,,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,332,Internet,Nonpartisan,None,NA,NA
2016-indiana-president-trump-vs-clinton,49,38,Not included in poll,8,26433,Gravis Marketing,2016-10-22,2016-10-24,Registered Voters,596,Internet,Nonpartisan,None,5,NA
2016-indiana-president-trump-vs-clinton,48,35,1,3,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,688,Internet,Nonpartisan,None,13,NA
2016-indiana-president-trump-vs-clinton,43,37,1,11,26363,WISH-TV/Ball State,2016-10-10,2016-10-16,Likely Voters,544,Live Phone,Nonpartisan,None,9,NA
2016-indiana-president-trump-vs-clinton,45,41,1,5,26175,Monmouth University,2016-10-11,2016-10-13,Likely Voters,402,Live Phone,Nonpartisan,None,9,NA
2016-indiana-president-trump-vs-clinton,47,38,Not included in poll,15,26344,Ipsos/Reuters,2016-09-23,2016-10-13,Likely Voters,822,Internet,Nonpartisan,None,NA,NA
2016-indiana-president-trump-vs-clinton,43,37,3,7,26225,Lucid/The Times-Picayune,2016-10-07,2016-10-10,Likely Voters,1123,Internet,Nonpartisan,None,10,NA
2016-indiana-president-trump-vs-clinton,50,37,Not included in poll,13,26107,Ipsos/Reuters,2016-09-16,2016-10-06,Likely Voters,844,Internet,Nonpartisan,None,NA,NA
2016-indiana-president-trump-vs-clinton,53,33,Not included in poll,14,25547,Ipsos/Reuters,2016-08-26,2016-09-15,Likely Voters,709,Internet,Nonpartisan,None,NA,NA
2016-indiana-president-trump-vs-clinton,52,37,Not included in poll,11,25365,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,2294,Internet,Nonpartisan,None,NA,NA
2016-indiana-president-trump-vs-clinton,47,36,1,5,25197,Monmouth University,2016-08-13,2016-08-16,Likely Voters,403,Live Phone,Nonpartisan,None,10,NA
2016-indiana-president-trump-vs-clinton,48,41,Not included in poll,11,24413,NBC/WSJ/Marist,2016-04-26,2016-04-28,Registered Voters,2149,Live Phone,Nonpartisan,None,NA,NA
2016-indiana-president-trump-vs-clinton,47,39,Not included in poll,14,24601,POS (R)/HPI/WTHR,2016-04-18,2016-04-21,Likely Voters,500,Live Phone,Pollster,Rep,NA,NA
2016-nevada-president-trump-vs-clinton,43,45,Not included in poll,3,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,1207,Internet,Nonpartisan,None,9,NA
2016-nevada-president-trump-vs-clinton,42,42,3,9,26814,Insights West,2016-11-04,2016-11-06,Likely Voters,387,Internet,Nonpartisan,None,4,NA
2016-nevada-president-trump-vs-clinton,46,49,5,,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,323,Internet,Nonpartisan,None,NA,NA
2016-nevada-president-trump-vs-clinton,42,45,Not included in poll,13,26806,Ipsos/Reuters,2016-10-17,2016-11-06,Likely Voters,571,Internet,Nonpartisan,None,NA,NA
2016-nevada-president-trump-vs-clinton,46,45,2,4,26763,Remington Research Group (R)/Axiom Strategies,2016-11-01,2016-11-02,Likely Voters,1793,IVR/Live Phone,Sponsor,Rep,3,NA
2016-nevada-president-trump-vs-clinton,45,48,Not included in poll,7,26703,PPP (D-Center for American Progress Action Fund),2016-10-31,2016-11-01,Likely Voters,688,IVR/Online,Sponsor,Dem,NA,NA
2016-nevada-president-trump-vs-clinton,38,45,2,7,26643,Lucid/The Times-Picayune,2016-10-28,2016-11-01,Likely Voters,892,Internet,Nonpartisan,None,7,NA
2016-nevada-president-trump-vs-clinton,45,45,3,4,26638,JMC Analytics (R)/8 News NOW,2016-10-28,2016-11-01,Likely Voters,600,Live Phone,Pollster,Rep,4,NA
2016-nevada-president-trump-vs-clinton,49,43,2,1,26621,CNN,2016-10-27,2016-11-01,Likely Voters,790,Live Phone,Nonpartisan,None,5,NA
2016-nevada-president-trump-vs-clinton,42,43,Not included in poll,3,26596,SurveyMonkey,2016-10-25,2016-10-31,Likely Voters,1010,Internet,Nonpartisan,None,12,NA
2016-nevada-president-trump-vs-clinton,48,44,1,3,26562,Remington Research Group (R)/Axiom Strategies,2016-10-30,2016-10-30,Likely Voters,787,IVR/Live Phone,Sponsor,Rep,4,NA
2016-nevada-president-trump-vs-clinton,46,48,6,,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,314,Internet,Nonpartisan,None,NA,NA
2016-nevada-president-trump-vs-clinton,45,45,9,1,26487,NBC/WSJ/Marist,2016-10-20,2016-10-24,Likely Voters,707,Live Phone,Nonpartisan,None,NA,NA
2016-nevada-president-trump-vs-clinton,44,44,Not included in poll,2,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,967,Internet,Nonpartisan,None,10,NA
2016-nevada-president-trump-vs-clinton,41,48,1,4,26416,Bendixen & Amandi-Las Vegas Review-Journal,2016-10-20,2016-10-23,Likely Voters,800,Live Phone,Pollster,Dem,6,NA
2016-nevada-president-trump-vs-clinton,47,44,2,3,26422,Remington Research Group (R)/Axiom Strategies,2016-10-20,2016-10-22,Likely Voters,1332,IVR/Live Phone,Sponsor,Rep,4,NA
2016-nevada-president-trump-vs-clinton,42,46,2,4,26418,Rasmussen/KTNV,2016-10-20,2016-10-22,Likely Voters,826,IVR/Online,Nonpartisan,None,5,NA
2016-nevada-president-trump-vs-clinton,40,47,3,3,26251,Monmouth University,2016-10-14,2016-10-17,Likely Voters,413,Live Phone,Nonpartisan,None,7,NA
2016-nevada-president-trump-vs-clinton,46,47,Not included in poll,7,26247,WashPost/SurveyMonkey,2016-10-08,2016-10-16,Likely Voters,884,Internet,Nonpartisan,None,NA,NA
2016-nevada-president-trump-vs-clinton,44,46,2,0,26203,CNN,2016-10-10,2016-10-15,Likely Voters,698,Live Phone,Nonpartisan,None,7,NA
2016-nevada-president-trump-vs-clinton,40,46,5,4,26185,CBS/YouGov,2016-10-12,2016-10-14,Likely Voters,996,Internet,Nonpartisan,None,4,NA
2016-nevada-president-trump-vs-clinton,41,43,3,9,26189,JMC Analytics (R)/8 News NOW,2016-10-10,2016-10-13,Likely Voters,600,Live Phone,Pollster,Rep,4,NA
2016-nevada-president-trump-vs-clinton,39,41,Not included in poll,20,26344,Ipsos/Reuters,2016-09-23,2016-10-13,Likely Voters,641,Internet,Nonpartisan,None,NA,NA
2016-nevada-president-trump-vs-clinton,43,43,6,8,26159,Clarity (D-End Citizens United),2016-10-10,2016-10-11,Likely Voters,1010,IVR/Live Phone,Sponsor,Dem,NA,NA
2016-nevada-president-trump-vs-clinton,43,47,Not included in poll,10,26151,PPP (D-Cortez Masto),2016-10-10,2016-10-11,Likely Voters,986,IVR/Online,Sponsor,Dem,NA,NA
2016-nevada-president-trump-vs-clinton,42,46,Not included in poll,12,26120,Ipsos/Reuters,2016-09-16,2016-10-06,Likely Voters,620,Internet,Nonpartisan,None,NA,NA
2016-nevada-president-trump-vs-clinton,41,44,Not included in poll,7,25958,Hart (D)/UNLV,2016-09-27,2016-10-02,Registered Voters,700,Live Phone,Pollster,Dem,9,NA
2016-nevada-president-trump-vs-clinton,38,44,5,6,25815,Suffolk,2016-09-27,2016-09-29,Likely Voters,500,Live Phone,Nonpartisan,None,7,NA
2016-nevada-president-trump-vs-clinton,43,40,4,3,25610,Fox News,2016-09-18,2016-09-20,Likely Voters,704,Live Phone,Nonpartisan,None,8,NA
2016-nevada-president-trump-vs-clinton,42,42,3,4,25638,GQR (D-Democracy Corps/WVWV),2016-09-10,2016-09-19,Likely Voters,400,Live Phone,Sponsor,Dem,7,NA
2016-nevada-president-trump-vs-clinton,42,39,3,4,25536,Rasmussen/KTNV,2016-09-16,2016-09-18,Likely Voters,800,IVR/Online,Nonpartisan,None,11,NA
2016-nevada-president-trump-vs-clinton,41,38,Not included in poll,21,25580,Ipsos/Reuters,2016-08-26,2016-09-15,Likely Voters,549,Internet,Nonpartisan,None,NA,NA
2016-nevada-president-trump-vs-clinton,42,40,3,10,25628,Insights West,2016-09-12,2016-09-14,Likely Voters,398,Internet,Nonpartisan,None,5,NA
2016-nevada-president-trump-vs-clinton,44,42,1,6,25488,Monmouth University,2016-09-11,2016-09-13,Likely Voters,406,Live Phone,Nonpartisan,None,8,NA
2016-nevada-president-trump-vs-clinton,44,45,7,3,25443,NBC/WSJ/Marist,2016-09-06,2016-09-08,Likely Voters,627,Live Phone,Nonpartisan,None,NA,NA
2016-nevada-president-trump-vs-clinton,42,45,Not included in poll,13,25465,PPP (D)/PNA,2016-09-06,2016-09-07,Likely Voters,815,IVR/Online,Pollster,Dem,NA,NA
2016-nevada-president-trump-vs-clinton,43,48,Not included in poll,10,25378,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,2776,Internet,Nonpartisan,None,NA,NA
2016-nevada-president-trump-vs-clinton,42,44,5,5,25206,Suffolk,2016-08-15,2016-08-17,Likely Voters,500,Live Phone,Nonpartisan,None,5,NA
2016-nevada-president-trump-vs-clinton,41,43,5,6,25080,CBS/YouGov,2016-08-02,2016-08-05,Likely Voters,993,Internet,Nonpartisan,None,4,NA
2016-nevada-president-trump-vs-clinton,40,41,4,5,25035,Rasmussen/KTNV,2016-07-29,2016-07-31,Likely Voters,750,IVR/Online,Nonpartisan,None,10,NA
2016-nevada-president-trump-vs-clinton,43,38,4,7,24968,Rasmussen/KTNV,2016-07-22,2016-07-24,Likely Voters,750,IVR/Online,Nonpartisan,None,8,NA
2016-nevada-president-trump-vs-clinton,41,45,Not included in poll,8,24854,Monmouth University,2016-07-07,2016-07-10,Likely Voters,408,Live Phone,Nonpartisan,None,5,NA
2016-nevada-president-trump-vs-clinton,47,45,4,4,24846,GQR (D-Democracy Corps/Women's Voices Women Vote),2016-06-11,2016-06-20,Likely Voters,300,Live Phone,Sponsor,Dem,NA,NA
2016-nevada-president-trump-vs-clinton,47,42,11,,24933,Gravis Marketing,2016-05-24,2016-05-25,Registered Voters,1637,Automated Phone,Nonpartisan,None,NA,NA
2016-nevada-president-trump-vs-clinton,44,41,Not included in poll,14,23187,Morning Consult/Campaign for Sustainable Rx Pricing,2015-11-10,2015-11-16,Registered Voters,628,Live Phone/Online,Nonpartisan,None,NA,NA
2016-kansas-president-trump-vs-clinton,49,36,13,2,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,1311,Internet,Nonpartisan,None,NA,NA
2016-kansas-president-trump-vs-clinton,54,39,8,,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,328,Internet,Nonpartisan,None,NA,NA
2016-kansas-president-trump-vs-clinton,54,38,Not included in poll,8,26806,Ipsos/Reuters,2016-10-17,2016-11-06,Likely Voters,519,Internet,Nonpartisan,None,NA,NA
2016-kansas-president-trump-vs-clinton,58,34,9,,26729,Fort Hays State University,2016-11-01,2016-11-03,Likely Voters,313,Live Phone,Nonpartisan,None,NA,NA
2016-kansas-president-trump-vs-clinton,47,36,15,2,26596,SurveyMonkey,2016-10-25,2016-10-31,Likely Voters,1273,Internet,Nonpartisan,None,NA,NA
2016-kansas-president-trump-vs-clinton,49,38,8,6,26614,SurveyUSA/KSN News,2016-10-26,2016-10-30,Likely Voters,624,IVR/Online,Nonpartisan,None,NA,NA
2016-kansas-president-trump-vs-clinton,56,39,5,,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,328,Internet,Nonpartisan,None,NA,NA
2016-kansas-president-trump-vs-clinton,48,36,13,3,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,1688,Internet,Nonpartisan,None,NA,NA
2016-kansas-president-trump-vs-clinton,47,36,9,7,26275,SurveyUSA/KSN News,2016-10-11,2016-10-15,Likely Voters,581,IVR/Online,Nonpartisan,None,NA,NA
2016-kansas-president-trump-vs-clinton,50,38,Not included in poll,12,26344,Ipsos/Reuters,2016-09-23,2016-10-13,Likely Voters,565,Internet,Nonpartisan,None,NA,NA
2016-kansas-president-trump-vs-clinton,47,39,14,,26709,Fort Hays State University,2016-09-01,2016-10-13,Likely Voters,892,Live Phone,Nonpartisan,None,NA,NA
2016-kansas-president-trump-vs-clinton,55,35,Not included in poll,10,26109,Ipsos/Reuters,2016-09-16,2016-10-06,Likely Voters,556,Internet,Nonpartisan,None,NA,NA
2016-kansas-president-trump-vs-clinton,49,39,Not included in poll,12,25549,Ipsos/Reuters,2016-08-26,2016-09-15,Likely Voters,459,Internet,Nonpartisan,None,NA,NA
2016-kansas-president-trump-vs-clinton,48,36,10,7,25480,SurveyUSA/KSN News,2016-09-06,2016-09-11,Likely Voters,595,IVR/Online,Nonpartisan,None,NA,NA
2016-kansas-president-trump-vs-clinton,49,37,Not included in poll,14,25367,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,741,Internet,Nonpartisan,None,NA,NA
2016-kansas-president-trump-vs-clinton,44,39,8,9,25109,SurveyUSA/KSN News,2016-08-03,2016-08-07,Likely Voters,566,IVR/Live Phone,Nonpartisan,None,NA,NA
2016-kansas-president-trump-vs-clinton,44,27,13,16,24976,Fort Hays State University/Kansas Newspapers,2016-07-11,2016-07-21,Likely Voters,542,Live Phone,Nonpartisan,None,NA,NA
